"show_1","show_2","distance"
"KILL la KILL","Gintama","0.683058340460315"
"Gintama","KILL la KILL","0.683058340460315"
"KILL la KILL","A Silent Voice","0.604248410431623"
"A Silent Voice","KILL la KILL","0.604248410431623"
"KILL la KILL","Noragami Aragoto","0.562879992555614"
"Noragami Aragoto","KILL la KILL","0.562879992555614"
"KILL la KILL","Nisekoi: False Love","0.514498016142991"
"Nisekoi: False Love","KILL la KILL","0.514498016142991"
"KILL la KILL","Spirited Away","0.560526874193378"
"Spirited Away","KILL la KILL","0.560526874193378"
"KILL la KILL","Baccano!","0.582258629616534"
"Baccano!","KILL la KILL","0.582258629616534"
"KILL la KILL","Food Wars! Shokugeki no Soma","0.519475967786047"
"Food Wars! Shokugeki no Soma","KILL la KILL","0.519475967786047"
"KILL la KILL","Code Geass: Lelouch of the Rebellion R2","0.53106943854889"
"Code Geass: Lelouch of the Rebellion R2","KILL la KILL","0.53106943854889"
"KILL la KILL","Black Bullet","0.517762299730808"
"Black Bullet","KILL la KILL","0.517762299730808"
"KILL la KILL","Death Note","0.519095493276302"
"Death Note","KILL la KILL","0.519095493276302"
"KILL la KILL","Attack on Titan","0.399692075861115"
"Attack on Titan","KILL la KILL","0.399692075861115"
"KILL la KILL","Soul Eater","0.542542130165123"
"Soul Eater","KILL la KILL","0.542542130165123"
"KILL la KILL","Terror in Resonance","0.504988184374768"
"Terror in Resonance","KILL la KILL","0.504988184374768"
"KILL la KILL","Elfen Lied","0.547947791324741"
"Elfen Lied","KILL la KILL","0.547947791324741"
"KILL la KILL","One Punch Man","0.409088050895261"
"One Punch Man","KILL la KILL","0.409088050895261"
"KILL la KILL","Cowboy Bebop","0.57434017945387"
"Cowboy Bebop","KILL la KILL","0.57434017945387"
"KILL la KILL","Puella Magi Madoka Magica","0.446335980528419"
"Puella Magi Madoka Magica","KILL la KILL","0.446335980528419"
"KILL la KILL","The Future Diary","0.459291210436969"
"The Future Diary","KILL la KILL","0.459291210436969"
"KILL la KILL","Attack on Titan Season 2","0.545697238080792"
"Attack on Titan Season 2","KILL la KILL","0.545697238080792"
"KILL la KILL","Parasyte -the maxim-","0.474621670468074"
"Parasyte -the maxim-","KILL la KILL","0.474621670468074"
"KILL la KILL","Fate/stay night","0.592441206195915"
"Fate/stay night","KILL la KILL","0.592441206195915"
"KILL la KILL","KonoSuba: God&#039;s Blessing on This Wonderful World!","0.487419049346309"
"KonoSuba: God&#039;s Blessing on This Wonderful World!","KILL la KILL","0.487419049346309"
"KILL la KILL","Durarara!!","0.517398129057333"
"Durarara!!","KILL la KILL","0.517398129057333"
"KILL la KILL","ERASED","0.489411153781348"
"ERASED","KILL la KILL","0.489411153781348"
"KILL la KILL","Fullmetal Alchemist","0.599916222991332"
"Fullmetal Alchemist","KILL la KILL","0.599916222991332"
"KILL la KILL","Re:ZERO -Starting Life in Another World-","0.490316421784865"
"Re:ZERO -Starting Life in Another World-","KILL la KILL","0.490316421784865"
"KILL la KILL","BTOOOM!","0.548251560730492"
"BTOOOM!","KILL la KILL","0.548251560730492"
"KILL la KILL","Gurren Lagann","0.452926000144592"
"Gurren Lagann","KILL la KILL","0.452926000144592"
"KILL la KILL","Guilty Crown","0.532220766006836"
"Guilty Crown","KILL la KILL","0.532220766006836"
"KILL la KILL","Seraph of the End: Vampire Reign","0.568103997757996"
"Seraph of the End: Vampire Reign","KILL la KILL","0.568103997757996"
"KILL la KILL","5 Centimeters Per Second","0.594506018220957"
"5 Centimeters Per Second","KILL la KILL","0.594506018220957"
"KILL la KILL","Magi: The Labyrinth of Magic","0.54412040723253"
"Magi: The Labyrinth of Magic","KILL la KILL","0.54412040723253"
"KILL la KILL","Bakemonogatari","0.47541395875543"
"Bakemonogatari","KILL la KILL","0.47541395875543"
"KILL la KILL","Your Lie in April","0.531157679549557"
"Your Lie in April","KILL la KILL","0.531157679549557"
"KILL la KILL","My Hero Academia","0.464489875122096"
"My Hero Academia","KILL la KILL","0.464489875122096"
"KILL la KILL","Deadman Wonderland","0.514992953193113"
"Deadman Wonderland","KILL la KILL","0.514992953193113"
"KILL la KILL","Love, Chunibyo & Other Delusions!","0.477760605252191"
"Love, Chunibyo & Other Delusions!","KILL la KILL","0.477760605252191"
"KILL la KILL","Hyouka","0.568306588365243"
"Hyouka","KILL la KILL","0.568306588365243"
"KILL la KILL","Tokyo Ghoul √A","0.532723922431125"
"Tokyo Ghoul √A","KILL la KILL","0.532723922431125"
"KILL la KILL","Death Parade","0.484242788379982"
"Death Parade","KILL la KILL","0.484242788379982"
"KILL la KILL","Black Lagoon","0.589976126528359"
"Black Lagoon","KILL la KILL","0.589976126528359"
"KILL la KILL","The Familiar of Zero","0.625939660022618"
"The Familiar of Zero","KILL la KILL","0.625939660022618"
"KILL la KILL","Clannad","0.564545968004013"
"Clannad","KILL la KILL","0.564545968004013"
"KILL la KILL","Overlord","0.524766445063482"
"Overlord","KILL la KILL","0.524766445063482"
"KILL la KILL","Angel Beats!","0.466343048261594"
"Angel Beats!","KILL la KILL","0.466343048261594"
"KILL la KILL","Another","0.498413890509819"
"Another","KILL la KILL","0.498413890509819"
"KILL la KILL","Black Butler","0.684917188031265"
"Black Butler","KILL la KILL","0.684917188031265"
"KILL la KILL","Code Geass: Lelouch of the Rebellion","0.522313691294564"
"Code Geass: Lelouch of the Rebellion","KILL la KILL","0.522313691294564"
"Beyond the Boundary","My Teen Romantic Comedy SNAFU","0.437573730956586"
"My Teen Romantic Comedy SNAFU","Beyond the Boundary","0.437573730956586"
"Beyond the Boundary","Princess Mononoke","0.656804639625423"
"Princess Mononoke","Beyond the Boundary","0.656804639625423"
"Beyond the Boundary","Howl&#039;s Moving Castle","0.64978451652054"
"Howl&#039;s Moving Castle","Beyond the Boundary","0.64978451652054"
"Beyond the Boundary","Fullmetal Alchemist: Brotherhood","0.544029604017648"
"Fullmetal Alchemist: Brotherhood","Beyond the Boundary","0.544029604017648"
"Beyond the Boundary","Is It Wrong to Try to Pick Up Girls in a Dungeon?","0.477577470433407"
"Is It Wrong to Try to Pick Up Girls in a Dungeon?","Beyond the Boundary","0.477577470433407"
"Beyond the Boundary","Clannad ~After Story~","0.557004994151303"
"Clannad ~After Story~","Beyond the Boundary","0.557004994151303"
"Beyond the Boundary","Steins;Gate","0.493593830710857"
"Steins;Gate","Beyond the Boundary","0.493593830710857"
"Beyond the Boundary","Psycho-Pass","0.487243633659102"
"Psycho-Pass","Beyond the Boundary","0.487243633659102"
"Beyond the Boundary","The Pet Girl of Sakurasou","0.459895207206148"
"The Pet Girl of Sakurasou","Beyond the Boundary","0.459895207206148"
"Beyond the Boundary","Charlotte","0.462035922057837"
"Charlotte","Beyond the Boundary","0.462035922057837"
"Beyond the Boundary","When They Cry","0.663374424668644"
"When They Cry","Beyond the Boundary","0.663374424668644"
"Beyond the Boundary","Kuroko&#039;s Basketball","0.566944621653131"
"Kuroko&#039;s Basketball","Beyond the Boundary","0.566944621653131"
"Beyond the Boundary","Fate/Zero Season 2","0.524989601182054"
"Fate/Zero Season 2","Beyond the Boundary","0.524989601182054"
"Beyond the Boundary","Log Horizon","0.483890146783427"
"Log Horizon","Beyond the Boundary","0.483890146783427"
"Beyond the Boundary","Dragon Ball","0.711158311569974"
"Dragon Ball","Beyond the Boundary","0.711158311569974"
"Beyond the Boundary","My Hero Academia 2","0.581438585600525"
"My Hero Academia 2","Beyond the Boundary","0.581438585600525"
"Beyond the Boundary","Naruto","0.611692250657708"
"Naruto","Beyond the Boundary","0.611692250657708"
"Beyond the Boundary","High School of the Dead","0.530681874123697"
"High School of the Dead","Beyond the Boundary","0.530681874123697"
"Beyond the Boundary","anohana: The Flower We Saw That Day","0.464554860901473"
"anohana: The Flower We Saw That Day","Beyond the Boundary","0.464554860901473"
"Beyond the Boundary","Neon Genesis Evangelion","0.640224693187468"
"Neon Genesis Evangelion","Beyond the Boundary","0.640224693187468"
"Beyond the Boundary","Sword Art Online II","0.473225943823509"
"Sword Art Online II","Beyond the Boundary","0.473225943823509"
"Beyond the Boundary","Mob Psycho 100","0.590228970148584"
"Mob Psycho 100","Beyond the Boundary","0.590228970148584"
"Beyond the Boundary","The Melancholy of Haruhi Suzumiya","0.592062073016436"
"The Melancholy of Haruhi Suzumiya","Beyond the Boundary","0.592062073016436"
"Beyond the Boundary","Blue Exorcist","0.489326022713699"
"Blue Exorcist","Beyond the Boundary","0.489326022713699"
"Beyond the Boundary","Akame ga Kill!","0.482504470922063"
"Akame ga Kill!","Beyond the Boundary","0.482504470922063"
"Beyond the Boundary","Spice and Wolf","0.613472652845003"
"Spice and Wolf","Beyond the Boundary","0.613472652845003"
"Beyond the Boundary","Haikyu!!","0.550509402757382"
"Haikyu!!","Beyond the Boundary","0.550509402757382"
"Beyond the Boundary","High School DxD","0.55033611642958"
"High School DxD","Beyond the Boundary","0.55033611642958"
"Beyond the Boundary","K-ON!","0.566299116413834"
"K-ON!","Beyond the Boundary","0.566299116413834"
"Beyond the Boundary","Sword Art Online","0.435736805231478"
"Sword Art Online","Beyond the Boundary","0.435736805231478"
"Beyond the Boundary","Noragami: Stray God","0.389457356865905"
"Noragami: Stray God","Beyond the Boundary","0.389457356865905"
"Beyond the Boundary","Fate/Zero","0.516963993269638"
"Fate/Zero","Beyond the Boundary","0.516963993269638"
"Beyond the Boundary","Samurai Champloo","0.692760903343329"
"Samurai Champloo","Beyond the Boundary","0.692760903343329"
"Beyond the Boundary","No Game, No Life","0.422067416071311"
"No Game, No Life","Beyond the Boundary","0.422067416071311"
"Beyond the Boundary","Gintama","0.703197607298583"
"Gintama","Beyond the Boundary","0.703197607298583"
"Beyond the Boundary","A Silent Voice","0.558758175265175"
"A Silent Voice","Beyond the Boundary","0.558758175265175"
"Beyond the Boundary","Noragami Aragoto","0.488907378951069"
"Noragami Aragoto","Beyond the Boundary","0.488907378951069"
"Beyond the Boundary","Nisekoi: False Love","0.449619140397506"
"Nisekoi: False Love","Beyond the Boundary","0.449619140397506"
"Beyond the Boundary","Spirited Away","0.599817602311728"
"Spirited Away","Beyond the Boundary","0.599817602311728"
"Beyond the Boundary","Baccano!","0.644603503832595"
"Baccano!","Beyond the Boundary","0.644603503832595"
"Beyond the Boundary","Food Wars! Shokugeki no Soma","0.520902071998837"
"Food Wars! Shokugeki no Soma","Beyond the Boundary","0.520902071998837"
"Beyond the Boundary","Code Geass: Lelouch of the Rebellion R2","0.578867726435918"
"Code Geass: Lelouch of the Rebellion R2","Beyond the Boundary","0.578867726435918"
"Beyond the Boundary","Black Bullet","0.456917096911598"
"Black Bullet","Beyond the Boundary","0.456917096911598"
"Beyond the Boundary","Death Note","0.568103618383595"
"Death Note","Beyond the Boundary","0.568103618383595"
"Beyond the Boundary","Attack on Titan","0.435932644012601"
"Attack on Titan","Beyond the Boundary","0.435932644012601"
"Beyond the Boundary","Soul Eater","0.599521408825602"
"Soul Eater","Beyond the Boundary","0.599521408825602"
"Beyond the Boundary","Terror in Resonance","0.474491587754519"
"Terror in Resonance","Beyond the Boundary","0.474491587754519"
"Beyond the Boundary","Elfen Lied","0.599102583952064"
"Elfen Lied","Beyond the Boundary","0.599102583952064"
"Beyond the Boundary","One Punch Man","0.482739719082456"
"One Punch Man","Beyond the Boundary","0.482739719082456"
"Beyond the Boundary","Cowboy Bebop","0.687478625189334"
"Cowboy Bebop","Beyond the Boundary","0.687478625189334"
"Beyond the Boundary","Puella Magi Madoka Magica","0.517224734030693"
"Puella Magi Madoka Magica","Beyond the Boundary","0.517224734030693"
"Beyond the Boundary","The Future Diary","0.473837372933284"
"The Future Diary","Beyond the Boundary","0.473837372933284"
"Beyond the Boundary","Attack on Titan Season 2","0.572263768658615"
"Attack on Titan Season 2","Beyond the Boundary","0.572263768658615"
"Beyond the Boundary","Parasyte -the maxim-","0.498908325687857"
"Parasyte -the maxim-","Beyond the Boundary","0.498908325687857"
"Beyond the Boundary","Fate/stay night","0.602914607774865"
"Fate/stay night","Beyond the Boundary","0.602914607774865"
"Beyond the Boundary","KonoSuba: God&#039;s Blessing on This Wonderful World!","0.508413081428019"
"KonoSuba: God&#039;s Blessing on This Wonderful World!","Beyond the Boundary","0.508413081428019"
"Beyond the Boundary","Durarara!!","0.519711925898438"
"Durarara!!","Beyond the Boundary","0.519711925898438"
"Beyond the Boundary","ERASED","0.477829786809208"
"ERASED","Beyond the Boundary","0.477829786809208"
"Beyond the Boundary","Fullmetal Alchemist","0.653200661836242"
"Fullmetal Alchemist","Beyond the Boundary","0.653200661836242"
"Beyond the Boundary","Re:ZERO -Starting Life in Another World-","0.495700654132659"
"Re:ZERO -Starting Life in Another World-","Beyond the Boundary","0.495700654132659"
"Beyond the Boundary","BTOOOM!","0.50634766506361"
"BTOOOM!","Beyond the Boundary","0.50634766506361"
"Beyond the Boundary","Gurren Lagann","0.598000798968761"
"Gurren Lagann","Beyond the Boundary","0.598000798968761"
"Beyond the Boundary","Guilty Crown","0.470800794795041"
"Guilty Crown","Beyond the Boundary","0.470800794795041"
"Beyond the Boundary","Seraph of the End: Vampire Reign","0.493987152565134"
"Seraph of the End: Vampire Reign","Beyond the Boundary","0.493987152565134"
"Beyond the Boundary","5 Centimeters Per Second","0.570948988763854"
"5 Centimeters Per Second","Beyond the Boundary","0.570948988763854"
"Beyond the Boundary","Magi: The Labyrinth of Magic","0.513382173052716"
"Magi: The Labyrinth of Magic","Beyond the Boundary","0.513382173052716"
"Beyond the Boundary","Bakemonogatari","0.494870390012263"
"Bakemonogatari","Beyond the Boundary","0.494870390012263"
"Beyond the Boundary","Your Lie in April","0.465818963813433"
"Your Lie in April","Beyond the Boundary","0.465818963813433"
"Beyond the Boundary","My Hero Academia","0.51606491273274"
"My Hero Academia","Beyond the Boundary","0.51606491273274"
"Beyond the Boundary","Deadman Wonderland","0.53742097306829"
"Deadman Wonderland","Beyond the Boundary","0.53742097306829"
"Beyond the Boundary","Love, Chunibyo & Other Delusions!","0.407039262959718"
"Love, Chunibyo & Other Delusions!","Beyond the Boundary","0.407039262959718"
"Beyond the Boundary","Hyouka","0.435375023562442"
"Hyouka","Beyond the Boundary","0.435375023562442"
"Beyond the Boundary","Tokyo Ghoul √A","0.50940941629958"
"Tokyo Ghoul √A","Beyond the Boundary","0.50940941629958"
"Beyond the Boundary","Death Parade","0.489323309268685"
"Death Parade","Beyond the Boundary","0.489323309268685"
"Beyond the Boundary","Black Lagoon","0.666339150571485"
"Black Lagoon","Beyond the Boundary","0.666339150571485"
"Beyond the Boundary","The Familiar of Zero","0.59363751774742"
"The Familiar of Zero","Beyond the Boundary","0.59363751774742"
"Beyond the Boundary","Clannad","0.547640576598602"
"Clannad","Beyond the Boundary","0.547640576598602"
"Beyond the Boundary","Overlord","0.53900906710206"
"Overlord","Beyond the Boundary","0.53900906710206"
"Beyond the Boundary","Angel Beats!","0.464381751559622"
"Angel Beats!","Beyond the Boundary","0.464381751559622"
"Beyond the Boundary","Another","0.47527081438024"
"Another","Beyond the Boundary","0.47527081438024"
"Beyond the Boundary","Black Butler","0.65476967305339"
"Black Butler","Beyond the Boundary","0.65476967305339"
"Beyond the Boundary","Code Geass: Lelouch of the Rebellion","0.57027518477971"
"Code Geass: Lelouch of the Rebellion","Beyond the Boundary","0.57027518477971"
"My Teen Romantic Comedy SNAFU","Princess Mononoke","0.684759480733288"
"Princess Mononoke","My Teen Romantic Comedy SNAFU","0.684759480733288"
"My Teen Romantic Comedy SNAFU","Howl&#039;s Moving Castle","0.694108246683415"
"Howl&#039;s Moving Castle","My Teen Romantic Comedy SNAFU","0.694108246683415"
"My Teen Romantic Comedy SNAFU","Fullmetal Alchemist: Brotherhood","0.518125123373133"
"Fullmetal Alchemist: Brotherhood","My Teen Romantic Comedy SNAFU","0.518125123373133"
"My Teen Romantic Comedy SNAFU","Is It Wrong to Try to Pick Up Girls in a Dungeon?","0.40245179476539"
"Is It Wrong to Try to Pick Up Girls in a Dungeon?","My Teen Romantic Comedy SNAFU","0.40245179476539"
"My Teen Romantic Comedy SNAFU","Clannad ~After Story~","0.500143284451353"
"Clannad ~After Story~","My Teen Romantic Comedy SNAFU","0.500143284451353"
"My Teen Romantic Comedy SNAFU","Steins;Gate","0.433075049340008"
"Steins;Gate","My Teen Romantic Comedy SNAFU","0.433075049340008"
"My Teen Romantic Comedy SNAFU","Psycho-Pass","0.489698298335018"
"Psycho-Pass","My Teen Romantic Comedy SNAFU","0.489698298335018"
"My Teen Romantic Comedy SNAFU","The Pet Girl of Sakurasou","0.311067629601754"
"The Pet Girl of Sakurasou","My Teen Romantic Comedy SNAFU","0.311067629601754"
"My Teen Romantic Comedy SNAFU","Charlotte","0.41844541645051"
"Charlotte","My Teen Romantic Comedy SNAFU","0.41844541645051"
"My Teen Romantic Comedy SNAFU","When They Cry","0.651099328206661"
"When They Cry","My Teen Romantic Comedy SNAFU","0.651099328206661"
"My Teen Romantic Comedy SNAFU","Kuroko&#039;s Basketball","0.543576010195378"
"Kuroko&#039;s Basketball","My Teen Romantic Comedy SNAFU","0.543576010195378"
"My Teen Romantic Comedy SNAFU","Fate/Zero Season 2","0.484843869913262"
"Fate/Zero Season 2","My Teen Romantic Comedy SNAFU","0.484843869913262"
"My Teen Romantic Comedy SNAFU","Log Horizon","0.439174726237003"
"Log Horizon","My Teen Romantic Comedy SNAFU","0.439174726237003"
"My Teen Romantic Comedy SNAFU","Dragon Ball","0.681587768324093"
"Dragon Ball","My Teen Romantic Comedy SNAFU","0.681587768324093"
